OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lon
71797,KWIK STAR #1186,"I-80/US-6, EXIT 142 & US-65",Altoona,IA,320,3.199,41.643731,-93.469603
71798,Space Age #202,"I-5, EXIT 52 ",Castle Rock,WA,935,3.659,46.273991,-122.904918
71800,Stuckeys Travel Plaza,"I-44, EXIT 179",Newburg                                 ,MO,535,2.97233333,37.914208,-91.902661
71801,Love's Travel Stop #869,US HWY 75,Le Mars,IA,527,3.45566666,42.792151,-96.166299
71802,ALLSUPS #2407,I-10 EXIT 259,Fort Stockton,TX,710,3.029,30.891901,-102.883662
71803,KENT KWIK #321,I-20 EXIT 143,Midland,TX,710,2.94066666,31.83688,-102.010377
71804,GAS N WASH,I-88 EXIT 114,Montgomery,IL,290,3.599,39.205263,-89.505713
71805,RACETRAC #2583,I-24E,La Vergne,TN,460,2.899,36.020198,-86.57792
71806,RACETRAC #2600,SR-70,Okeechobee,FL,140,3.299,27.392341,-80.887366
71807,KWIK TRIP #1270,SR-172,Green Bay,WI,582,3.29066666,44.512638,-88.012579
71808,WEIGELS #100,SR 153,Chattanooga,TN,405,3.01566666,35.045722,-85.309488
71811,7-ELEVEN #41826,SR-722 & SR-283,Lancaster,PA,70,4.129,40.037996,-76.305671
71812,KWIK TRIP #1198,I-43 & Hwy AA,Oostburg,WI,444,3.24233333,43.623113,-87.798345
71813,Kweik Star #1156,SR-150 & SR-3,Oelwein,IA,565,3.58233333,42.677874,-91.914514
71814,TEX-BEST #531,US-90,Uvalde,TX,740,2.874,29.300357,-99.773318
71815,MAVERIK COUNTRY STORE #688,I-15 EXIT 339,Ogden,UT,835,3.38566666,41.223005,-111.973843
71816,MAVERIK COUNTRY STORE #694,I-15 EXIT 222,Nephi,UT,835,3.40566666,39.710234,-111.836321
71817,KWIK TRIP #1128,US-12,Altoona,WI,295,3.33233333,44.804682,-91.442936
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.469,39.844216,-89.539542
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.439,39.844216,-89.539542
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.409,39.844216,-89.539542
71822,DK,SR 176,Lenorah,TX,612,3.53233333,32.30456,-101.876248
71823,MARKER 126,US HWY 20,Duncombe,IA,343,3.059,42.470501,-93.993355
71824,QuikTrip #4052,US 181 S,San Antonio,TX,740,2.92233333,29.4246,-98.495141
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.159,46.481336,-90.05295
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.139,46.481336,-90.05295
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.179,46.481336,-90.05295
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.479,46.481336,-90.05295
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.459,46.481336,-90.05295
71827,KWIK TRIP #1188,US-12,Cokato,MN,451,3.474,45.075043,-94.190367
71828,KWIK TRIP #1209,SR-42,Sturgeon Bay,WI,582,3.58233333,44.834164,-87.377042
71829,KWIK TRIP #1043,US-53/SR-194,Duluth,MN,334,3.499,46.783829,-92.105268
71830,One9 #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley                                ,AR,695,3.199,34.887872,-91.194569
71830,One9 Travel Center #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley                                ,AR,695,3.199,34.887872,-91.194569
71831,Loves Travel Stop #865,"I-35, Exit 186",Perry,OK,483,3.389,36.290735,-97.288396
71832,SHEETZ #753,SR 3,Seville,OH,249,3.08233333,41.010077,-81.862222
71833,Circle K #2706636,US HWY 43,Jackson,AL,715,3.899,34.769245,-85.986794
71835,CUZZS TRAVEL DEPOT,US 43 N,Thomasville,AL,715,3.599,31.913486,-87.735837
71836,DUCK THRU FOOD STORE #59,US 13 EXIT 119,Greenville,NC,205,3.499,35.613224,-77.372459
71837,RUTTERS #86,"US-15, EXIT 17 & SR-26",Frederick,MD,70,3.899,39.415779,-77.412756
71838,RUTTERS #24,SR-74 & SR-2069,Brogue                                  ,PA,70,4.099,39.872355,-76.484639
71839,RUTTERS #92,US-222 & SR-737,Kutztown,PA,90,3.699,40.517316,-75.777418
71840,NEON MARKETPLACE,"SR-79, EXIT 10",Fall River,MA,175,3.949,41.701064,-71.154637
71841,Quick Fuel #3193,US-69,Kansas City,KS,400,3.34566666,39.113456,-94.626497
71844,HD EXPRESS MART,US 20,Clyde,OH,550,3.379,41.304047,-82.975069
71845,ALLSUPS #2424,US 180,Millsap,TX,630,2.984,32.748186,-98.009209
71848,CLIFTON SUPER STOP,"I-16, EXIT 104",Metter                                  ,GA,195,3.249,32.397118,-82.06012
71849,TOOT N TOTUM #128,I-40 EXIT 57,Amarillo,TX,585,3.089,35.20729,-101.837119
71850,CEDAR GROVE OASIS,"I-43, Exit 113",Cedar Grove                             ,WI,444,3.239,43.57204,-87.820311
71851,PWI #164,I-35/US-77 & FM-3115,Abbott,TX,765,2.89233333,31.88993,-97.087083
71852,KWIK TRIP #1164,US-63,Spooner,WI,295,3.599,45.826773,-91.888238
71853,Landmark Travel Center,I-20 EXIT 301,Clyde,TX,575,2.90066666,32.40596,-99.493691
71854,EXXON DBA Pilot #1289,US 75 EXIT 72,Denison,TX,630,3.239,33.755659,-96.536658
71855,BYRNE DAIRY #136,I-90 Exit 37,Liverpool,NY,220,3.659,43.106456,-76.217705
71856,GO TIME #7,"I-75, EXIT 29",Corbin,KY,410,2.999,36.948699,-84.096876
71857,QUIKTRIP #1196,"I-20, EXIT 11 & SR-144",Graniteville,SC,135,3.159,33.563748,-81.807889
71858,QUIKTRIP #7224,"I-20, EXIT 112",West Monroe,LA,719,2.89233333,32.518478,-92.147635
71859,ALLSUPS #2415,SR 6,Meridian,TX,765,2.96566666,31.924731,-97.65611
71860,PILOT #1347,"I-59, EXIT 5A",Pearl River                             ,LA,725,3.164,30.376026,-89.748397
71862,Loves Travel Stop #863,I-90 & SR-528,Madison,OH,305,3.849,39.886823,-83.393723
71864,MPC #30,"I-44, Exit 195",Saint James,MO,540,2.98566666,37.997063,-91.613995
71865,RACETRAC #574,"I-30, EXIT 68",Rockwall,TX,630,2.924,32.892346,-96.406699
71866,RACETRAC #2615,"I-65, EXIT 128",Louisville,KY,415,2.919,38.254238,-85.759407
71867,HOLIDAY STATIONSTORE #2653855,US-12,Aberdeen,SD,530,3.10733333,45.464981,-98.487813
71868,RACETRAC #2456,SR-44 & CR-491,Lecanto,FL,140,3.31566666,28.851649,-82.487598
71869,PORT FUEL CENTER,"I-516, EXIT 7B & SR-21",Port Wentworth,GA,195,3.18233333,32.149092,-81.163168
71870,Circle K #2706479,US-280,Sylacauga,AL,615,3.799,33.170482,-86.25141
71871,KWIK TRIP #1133,US-10 & SR-85,Durand,WI,295,3.43066666,44.62837,-91.967663
71872,KWIK STAR #1189,"I-80, EXIT 110",De Soto                                 ,IA,320,3.224,41.531859,-94.008521
71873,KWIK TRIP #1182,"I-35E, EXIT 123B",Hugo,MN,448,3.37733333,45.159967,-92.993273
71874,Rutters #85,I-76 & US-30,Bedford,PA,14,4.099,40.027145,-78.523745
71875,LOVES TRAVEL STOP #615,US-59 & US-79,Carthage,TX,618,3.10233333,32.157041,-94.338114
71876,LOVES TRAVEL STOP #861,"I-75, EXIT 72 & SR-72",Loudon,TN,285,3.58733333,35.749002,-84.320293
71877,LOVES TRAVEL STOP #859,"I-80, EXIT 116 & US-6",Morris,IL,290,3.789,41.357413,-88.421523
71878,LOVES TRAVEL STOP #872,SR-78 & CR-27,Lancaster,OH,315,3.27566666,39.713675,-82.599329
71879,Gas N Wash Schoolhouse,FM-74,New Lenox,IL,399,3.699,41.511976,-87.96561
71883,QUIKTRIP #4178,SR-130,Hutto,TX,595,2.91566666,30.542764,-97.54689
71886,QUIKTRIP #7136,US-17,Brunswick,GA,195,3.074,31.149953,-81.491489
71887,SHELL,I-80 & SR-63,Greenwood                               ,NE,413,3.399,40.962791,-96.440348
71888,KJS ALPINE,US HWY 26,Alpine,WY,825,3.799,43.163646,-111.017876
71889,Payson Cardlock,SR 260 & SR 87,Payson,AZ,930,3.709,34.240648,-111.323026
71890,Carter Flagstaff Cardlock (Bulk Plant),I-40 Exit 198,Flagstaff,AZ,930,3.689,35.198752,-111.651822
71892,Tropic Fleet Bradenton Cardlock,US 301,Bradenton,FL,225,3.499,27.498928,-82.574819
71893,Tropic Fleet Rechtien Cardlock,SR-934,Miami,FL,95,3.471,25.774157,-80.193597
71894,Majors 663 Nacogdoches Truck Plaza,US-259 & US-59,Nacogdoches,TX,618,3.029,31.59705,-94.592745
71897,ONE9 XPRESS FUEL #1349,I-10 EXIT 140B,Van Horn,TX,640,3.459,31.042972,-104.831628
71898,Loves Travel Stop #867,I-55 Exit 165,Normal,IL,280,3.389,40.509296,-88.984394
71898,Loves Travel Stop #867,I-55 Exit 165,Normal,IL,280,3.489,40.509296,-88.984394
71899,LOVES TRAVEL STOP #882,US-61/SR-92 ,Muscatine,IA,270,3.439,41.477612,-91.121005
71902,MURPHY EXPRESS #8928,FM-1472,Laredo,TX,693,2.84566666,27.507921,-99.506983
71903,ALLSUPS #2412,SR 199 W,Springtown,TX,630,2.919,32.965957,-97.683638
71904,SHEETZ #745,I-90 EXIT 212,Madison,OH,305,3.08233333,39.886823,-83.393723
71906,COMPASS TRAVEL CENTER,"I-65, EXIT 230",Demotte,IN,365,3.24233333,41.195037,-87.19864
71909,RACETRAC #2604,I-75 Exit 126,Mcdonough,GA,67,3.199,33.447336,-84.146862
71910,KWIK TRIP #793,"I-35, EXIT 59",Faribault,MN,448,3.424,43.664796,-93.95105
71911,MAVERIK COUNTRY STORE #706,SR-10,Castle Dale,UT,835,3.439,39.212192,-111.019613
71912,FUEL CITY WYLIE,SR-78,Wylie,TX,630,2.96566666,33.015156,-96.538804
71913,Circle K #4702456,I-69,Martinsville,IN,375,3.599,39.427825,-86.428328
71914,HUCKS FOOD & Fuel #309,I-169 Exit 8,Hopkinsville,KY,490,3.474,36.865785,-87.489412
71916,Spinx 317,US-17 ALT,Moncks Corner,SC,42,3.31233333,33.196003,-80.013137
71919,THE SPORTSMAN 2 TRAVEL PLAZA,I-35 EXIT 480,Sanger,TX,630,2.97566666,33.363171,-97.173903
71922,Plaza of The Flint Hills,I-70 Exit 32B,Alma,KS,553,3.299,39.016666,-96.289162
71923,SHEETZ #740,US-23  & SR-752,Ashville,OH,315,3.10233333,39.715619,-82.952958
71924,JIFFY,I-80 Exit 60,Shippenville                            ,PA,240,4.13233333,41.252561,-79.461945
71925,QUIKTRIP #7140,"I-24, EXIT 175 & US-41",Chattanooga,TN,285,2.91566666,35.045722,-85.309488
71926,QUIKTRIP #186,SR-150,Grandview,MO,400,3.199,38.889848,-94.531382
71927,Allsups Convenience #2420,US 283,Altus,OK,770,2.979,34.638126,-99.333975
71929,STUCKEYS TRAVEL CENTER,I-10 & FM-365,Beaumont,TX,610,2.824,30.082934,-94.098428
71931,QUIKTRIP #7071,I-75 & SR-133/401,Valdosta,GA,10,3.03233333,30.832702,-83.278485
71932,MCCLURE OIL #60,US 35,Logansport,IN,370,3.799,40.754238,-86.362519
71933,RHODES CONVENIENCE STORES,US-62,Sikeston                                ,MO,275,3.35066666,36.876719,-89.587858
71934,SHEETZ #759,I-71 & SR-734,Jeffersonville,OH,315,3.06566666,39.653672,-83.563809
71935,SPEEDWAY #1695,I-87 EXIT 23,Albany,NY,12,3.849,42.651167,-73.754968
71936,QUIKTRIP #7907,I-44 EXIT 1D,Wichita Falls,TX,770,2.859,33.900457,-98.502078
71937,KWIK TRIP #1173,CR-10,Waconia,MN,451,3.60733333,44.850796,-93.786909
71941,RACETRAC #2628,I-85 EXIT 62 & US-280,Opelika,AL,50,2.999,32.645412,-85.37828
71942,BYRNE DAIRY #135,I-81 & SR-481,Liverpool,NY,220,4.199,43.106456,-76.217705
71943,DK #11823,I-20 & FM-1768,Midland,TX,612,2.98233333,31.83688,-102.010377
71944,DK #13903,SR-108,Texarkana,AR,635,3.04066666,33.425426,-94.043094
71945,DK #13904,I-40 EXIT 233 & SR-261,Palestine,AR,695,3.01566666,34.971987,-90.903559
71946,Allsups #102450,US-87,Eden                                    ,TX,739,3.179,31.216148,-99.845477
71947,PETRO USA,I-76 EXIT 2 & SR-3,Seville                                 ,OH,305,3.079,41.010077,-81.862222
71948,19 AND 75 FILLING STATION,US-75 & SR-19,Ivanhoe                                 ,MN,432,3.394,44.463229,-96.247372
71949,24 STORE SHELBY,SR-61,Shelby,OH,249,3.499,40.34916,-84.159301
71950,77/36 DUCHESS,I-77 & US-36,Newcomerstown,OH,542,3.299,40.272292,-81.605954
71951,7-ELEVEN #39448,I-81 & SR-682,Mount Crawford,VA,185,3.31566666,38.356468,-78.941857
71953,ALEX'S TRUCK STOP,US-61,Tunica,MS,435,3.299,34.639878,-90.362383
71957,B&M Quickstop,SR-8,Mineral Point                           ,MO,540,3.699,37.944772,-90.724296
71958,BELL STORES,I-77 & CR-80,Dover,OH,249,3.399,40.521338,-81.474148
71960,BELL STORES #1159,US-30 & CR-144,Wooster,OH,249,3.659,40.798098,-81.939773
71961,BELL STORES #54,US-250 & SR-241,Mount Eaton,OH,249,3.499,40.694502,-81.703185
71962,BELLSTORES,SR-598,Galion,OH,315,3.499,40.733795,-82.789647
71965,CIRCLE K #2709989,US-167 & CR-405,Sheridan,AR,695,3.599,34.310097,-92.401348
71966,BLACK DIAMOND TRAVEL CENTER,I-26 & SR-173,Unicoi,TN,405,3.40233333,36.107217,-82.444068
71967,BLOC STOP TRAVEL CENTER,US-19 & SR-133,ALBANY,GA,10,3.799,31.578206,-84.155681
71968,BLONDIES FOOD AND FUEL,US-90 & SR-69,Grand Ridge                             ,FL,20,3.59066666,30.712415,-85.020202
71969,BORDERVIEW GROCERY,US-11 & CR-19,Champlain,NY,39,3.799,44.986656,-73.446693
71970,BLUE BIRD 3 EXPRESS,"US-78, EXIT 1",Olive Branch,MS,435,3.199,34.96176,-89.829532
71971,BOUND BROOK BP,I-287 Exit 13B & SR-28,Bound Brook                             ,NJ,202,3.249,40.568436,-74.538489
71972,BOWMAN,I-81 Exit 1,Williamsport,MD,22,3.83233333,39.599363,-77.82153
71973,SHEETZ #703,I-40 & US-70,Garner,NC,177,2.859,35.711264,-78.614171
71975,BP,I-81 & SR-177,Christiansburg,VA,185,3.799,37.129852,-80.408939
71976,Loves Travel Stop #828,"I-295, EXIT 33",Jacksonville,FL,75,3.28233333,30.326225,-81.657918
71977,BP,SR-47,Sugar Grove                             ,IL,296,3.599,41.76162,-88.443926
71978,BP,I-29 & US-34,Pacific Junction,IA,319,3.399,41.01869,-95.800309
71979,KENT KWIK #219,SR-338,Odessa,TX,710,3.00733333,31.845715,-102.367687
71980,KENT KWIK #433,US-87,San Angelo,TX,739,3.13233333,31.464969,-100.440509
71981,SHEETZ #488,US-13 & US-264,Greenville                              ,NC,205,2.899,35.613224,-77.372459
71982,MAVERIK COUNTRY STORE #665,SR-201,Magna,UT,835,3.399,40.703163,-112.081648
71983,MAVERIK COUNTRY STORE #702,I-80 Exit 59,Sidney,NE,475,3.11233333,41.144868,-102.976738
71984,BP,I-43 & SR-11,Elkhorn,WI,420,3.149,42.671921,-88.543494
71985,Brew #12,US-20 & SR-31,Correctionville,IA,527,3.559,42.474989,-95.785565
71988,C AND W GLOBAL,SR-429 & SR-438,Winter Garden                           ,FL,140,3.074,28.565665,-81.585674
71990,Allsups #2418,US-84,Snyder,TX,612,2.97233333,32.71808,-100.918231
71991,TA Express Fairview #943,US 36,Fairview,KS,570,3.299,39.841111,-95.728042
71992,7-ELEVEN #41263,US-13,Bridgeville,DE,243,3.399,38.742723,-75.603203
71994,7-ELEVEN #42058,SR-572,Lakeland,FL,225,3.48233333,28.039465,-81.949804
71995,Chevron,"I-40, EXIT 218 & US-285",Clines Corners                          ,NM,593,3.41566666,35.009498,-105.66918
71996,BP,"I-43, EXIT 164 & CR-Z",Maribel,WI,360,3.249,44.276383,-87.807313
71997,7-ELEVEN #41287,SR-29,Immokalee,FL,64,3.679,26.41854,-81.4174
71999,7-ELEVEN #41813,"I-85, EXIT 60",Duncan,SC,46,3.099,34.937896,-82.14511
72000,7-ELEVEN #41309,US-41,Nokomis,FL,225,3.379,27.119221,-82.444263
72001,7-Eleven #41963,"I-65, EXIT 98",Goodlettsville,TN,460,3.049,36.323107,-86.71333
72003,7-ELEVEN #42012,"I-77, EXIT 24 & US-21",Blythewood,SC,210,3.109,34.214316,-80.973977
72004,7-ELEVEN #41578,US-13,Seaford,DE,243,3.359,38.641345,-75.611458
72006,CIRCLE K #4707123,SR-2,Canaan,ME,26,3.759,44.76306,-69.559652
72008,CASHS #4469,US-278 & US-63,Warren,AR,635,3.499,33.612609,-92.064583
72009,CEFCO #1059,SR-274,Kemp,TX,641,2.909,32.44264,-96.229977
72011,CEFCO #107,US 190,Lampasas,TX,595,2.899,31.176136,-98.240563
72012,CEFCO #108,US-77,Waco,TX,765,2.99233333,31.54919,-97.147463
72013,CEFCO #1081,US-59,Queen City,TX,723,3.024,33.148741,-94.150187
72014,CEFCO #1086,US-259,Longview,TX,766,2.959,32.500703,-94.74049
72015,CEFCO #1096,US-82,Paris,TX,723,2.96566666,33.661796,-95.555513
72016,Cefco #11,US-84,Waco,TX,765,2.99566666,31.54919,-97.147463
72017,CEFCO #1102,SR-24 & SR-286,Paris,TX,723,2.96566666,33.661796,-95.555513
72018,CEFCO #2071,US-377 & FM-381,Early,TX,739,2.92566666,31.742096,-98.945605
72019,CEFCO #2081,US-84,Post,TX,700,2.94233333,33.190925,-101.380662
72020,CEFCO #2082,SR-206 & SR-36,Cross Plains,TX,575,3.159,32.126246,-99.165444
72021,CEFCO #30,US-77 & SR-320,Lott,TX,765,3.011,31.206106,-97.032671
72022,CEFCO #65,US-84 & FM-116,Gatesville,TX,765,2.96566666,31.435164,-97.743911
72024,CENEX,US-2 ,Stanley                                 ,ND,452,3.58233333,48.317241,-102.390452
72025,CENEX,US-2 ,Devils Lake                             ,ND,355,3.24066666,48.112779,-98.86512
72026,CENEX,"I-94, EXIT 84 & SR-8",Richardton,ND,273,3.509,46.883896,-102.315729
72028,CENEX,US-52 & SR-15,Fessenden                               ,ND,390,3.531,47.649168,-99.629289
72029,CENEX,SR-40,Tioga                                   ,ND,452,3.57566666,48.397244,-102.938238
72030,CENEX,I-90 & SR-51,Gillette                                ,WY,822,3.489,44.290635,-105.501876
72031,CENEX HARWOOD,"I-29/US-81, EXIT 72",Harwood,ND,341,3.359,46.979412,-96.880638
72033,CHARLIE BS,SR-246,Greenwood                               ,SC,30,2.987,34.148981,-82.112882
72034,CHARLIES MARKET,SR-172,Salt Lake City,UT,835,3.459,40.75962,-111.886797
72038,CHEVRON,I-55 & SR-570,McComb                                  ,MS,759,3.28233333,31.243578,-90.453589
72039,CHEVRON,SR-20 & SR-65,Hosford,FL,145,3.299,30.386585,-84.797969
72041,CHEVRON,SR-20 & SR-71,Blountstown                             ,FL,145,3.299,30.443529,-85.045195
72044,Maverik Country Store #709,I-40 Exit 163,Williams,AZ,930,3.219,35.25085,-112.187294
72045,MAVERIK COUNTRY STORE #710,US-6,Helper,UT,835,3.44566666,39.684131,-110.854605
72046,CHEVRON DBA ONE9 #1429,US-30 & US-95,Fruitland                               ,ID,785,3.349,44.008893,-116.916414
72046,CHEVRON,US-30 & US-95,Fruitland                               ,ID,785,3.39233333,44.008893,-116.916414
72054,CHEVRON,US-45,Guntown,MS,742,3.299,34.443157,-88.659776
72060,CHEVRON FOOD MART #20,US-45 & SR-16,Scooba,MS,705,3.199,32.829058,-88.47674
72063,CIRCLE K #2655785,US-301,Upper Marlboro,MD,60,3.999,38.816245,-76.751708
72066,CIRCLE K #2741094,SR-46 ,Seguin,TX,740,2.959,29.568841,-97.964727
72067,CIRCLE K #2741822,US-90 & FM-471,Castroville,TX,740,2.91233333,29.3565,-98.878884
72071,7-Eleven #42182,Ashley Phosphate Rd & Cross Country Rd,North Charleston,SC,42,3.459,32.85462,-79.97481
72072,PARKERS #92,SR 17,Guyton,GA,195,2.999,32.336304,-81.391499
72073,CIRCLE K #2723791,I-85 & SR-54,Graham,NC,65,3.609,35.359542,-83.833778
72074,CIRCLE K #2741566,US-84 & FM-2837,Woodway                                 ,TX,765,2.999,31.50591,-97.205086
72075,CITGO SAMS FOOD STORE,"US-5, Exit 87",Hartford                                ,CT,100,3.499,41.764582,-72.690855
72077,COLDWATER TRAVEL CENTER,I-55 & SR-306,Coldwater,MS,435,3.099,34.691768,-89.977312
72078,STRIPES #42150,"I-69C, Exit 9 & US-281",Edinburg,TX,598,3.00566666,26.301398,-98.16245
72080,Corner Store,US-180/62,Seminole,TX,710,3.129,32.716735,-102.649097
72081,STRIPES #2146,US-181 & SR-361,Ingleside                               ,TX,625,3.299,27.876615,-97.209883
72082,COUNTRYMARK,SR-124,Bluffton                                ,IN,370,3.76566666,40.738658,-85.171637
72083,DANDY DANS,US-49/SR-42,Hattiesburg                             ,MS,620,3.06566666,31.327119,-89.290339
72084,DANDY MINI MART #60,US-6 & SR-14,Troy,PA,31,3.999,41.786164,-76.787389
72086,DELT EXPRESS,SR-52,SAMSON,AL,127,3.699,31.110893,-86.04763
72087,DELTA,US-9,Jersey City                             ,NJ,115,3.239,40.721568,-74.047455
72089,CASEYS #4567,SR-55,Columbia,KY,410,3.159,37.102827,-85.306043
72090,DOMINO #128,US-81 & SR-66,El Reno,OK,483,3.199,35.532198,-97.955058
72091,DUCK THRU FOOD STORE #54,US-64,Columbia,NC,470,3.523,35.917663,-76.252152
72092,DUCK THRU FOOD STORE #57,SR-42/SR-43,Pinetops,NC,205,3.574,35.791175,-77.637515
72096,EXPRESS #29,SR-29,East Dublin                             ,GA,85,3.63233333,32.548222,-82.871808
72097,EXPRESSWAY SERVICE STATION,US-287 & SR-25,Electra,TX,770,2.999,34.032086,-98.916369
72100,Exxon,"I-22/US-78, Exit 10 &  SR-178",Byhalia                                 ,MS,435,3.199,34.872318,-89.69064
72101,EXXON,US-24,Redford                                 ,MI,325,3.699,42.38337,-83.296597
72104,LOVES TRAVEL STOP #170,I-44 EXIT 166 & SR-18,CHANDLER,OK,483,3.08733333,35.7032,-96.880011
72105,LOVES TRAVEL STOP #171,SR-375 & SR-31,McAlester,OK,560,3.43733333,34.933498,-95.769793
72106,Loves Country Store #118,US-77 & SR-29,Wynnewood,OK,569,2.989,34.643417,-97.164466
72108,FARMERS UNION OIL OF CARPIO,US-52 & SR-28,Carpio                                  ,ND,452,3.384,48.442517,-101.714606
72110,FAST STOP,US-84 & CR-1800,Lubbock,TX,700,2.999,33.585568,-101.847021
72111,FAST STOP,"I-40, Exit 81 & FM-1912",Amarillo,TX,585,2.944,35.20729,-101.837119
72112,Flyers #3219,US-60,Claypool,AZ,930,3.849,33.40643,-110.843068
72113,Food N Fuel,US-6 & CR-4,New Lenox                               ,IL,296,3.399,41.511976,-87.96561
72113,Food N Fuel,US-6 & CR-4,New Lenox                               ,IL,296,3.499,41.511976,-87.96561
72114,Gas  House,"I-77, Exit 49B",Statesville,NC,46,3.424,35.782768,-80.887357
72115,FRIENDSHIP FOOD & FUEL,SR-15 & CR-244,Ecru                                    ,MS,576,3.799,34.353159,-89.023119
72116,FRIENDSHIP FOOD MART #90,I-90 & SR-57,Elyria,OH,305,3.779,41.367319,-82.107358
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,41.600032,-87.938111
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,41.600032,-87.938111
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,41.600032,-87.938111
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,41.600032,-87.938111
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,41.600032,-87.938111
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,41.600032,-87.938111
72119,Gas N Wash Cicero,SR-50,Berwyn,IL,291,3.599,41.850587,-87.793668
72119,Gas N Wash Cicero,SR-50,Berwyn,IL,291,3.569,41.850587,-87.793668
72120,GAS PRO TRAVEL CENTER,US-301/25,Statesboro,GA,195,3.129,32.449014,-81.783291
72122,KWIK TRIP #1115,US-63 & US-8,Turtle Lake,WI,295,3.65566666,45.3938,-92.142301
72124,GET GO #3016,I-376 & SR-18,Monaca,PA,96,5.499,40.687289,-80.271451
72125,GETGO #7520,I-65 & US-31,Edinburgh,IN,375,3.359,39.354218,-85.966658
72126,GETGO #7526,I-69 & SR-332,Yorktown,IN,457,3.343,40.173655,-85.49414
72128,GETGO #7545,I-65 & SR-400,Whitestown,IN,375,3.30233333,39.997263,-86.34583
72130,GILBERTS SHELL,SR-72 & CR-59,Gilberts,IL,290,3.279,42.103437,-88.374515
72132,GO TIME 4,I-64 Exit 94 & SR-1958,Winchester,KY,410,2.90733333,37.990079,-84.17965
72134,Gulf,US-422 & SR-528/168,Parkman,OH,573,3.649,41.370344,-81.063885
72136,HANA TRAVEL CENTER,"I-30, EXIT 153 & SR-185",Winfield,TX,723,3.079,33.167551,-95.111848
72139,HOLMES EXPRESS,US-78 & SR-175,Memphis,TN,435,3.399,35.146026,-90.051779
72142,CASEYS #3990,"I-90E, exit 96 and SR-17",Elkhart,IN,465,3.629,41.60128,-85.85906
72143,Caseys #4023,US 36 & US 183,Phillipsburg                            ,KS,357,3.29233333,39.756121,-99.323985
72144,HUCKS FOOD & FUEL #397,US-68 & SR-432,Bowling Green,KY,487,3.499,36.99292,-86.442868
72145,JP ZEBULON,US-19,Zebulon,GA,67,3.135,33.102345,-84.3427
72146,HUTTER'S,SR-72,Jonestown                               ,PA,70,3.719,41.126432,-76.307027
72148,IRON HORSE TRAVEL CENTER,I-20 EXIT 270 & FM-1235,Merkel,TX,575,2.87566666,32.468588,-100.014347
72149,IVOR MART,US-460,Hopewell,VA,180,3.699,37.304315,-77.2872
72150,J AND R MARKET,SR-105 & SR-326,Sour Lake                               ,TX,610,3.159,30.140212,-94.411024
72153,Jet Food Store,SR-15 & SR-46,Soperton,GA,85,3.41566666,32.377118,-82.592355
72154,JET FOOD STORE #93,US-280 & SR-135,Vidalia,GA,195,3.43233333,32.217686,-82.413461
72155,JIFFY TRIP #142,US-77,Newkirk                                 ,OK,500,3.059,36.882365,-97.053679
72156,JORDANS KWIK STOP #5,US-412,Portia,AR,418,3.37566666,36.086489,-91.067194
72157,JORDANS KWIK STOP #52,US-67 & SR-304,Pocahontas,AR,418,3.31233333,36.261215,-90.971102
72160,KENJO MARKET #52,US-321,Maryville,TN,405,3.249,35.756472,-83.970459
72162,Krazy K's,US-45,Buckatunna                              ,MS,620,3.149,31.539053,-88.528915
72163,KWIK FILL,US-206,Hillsborough,NJ,115,3.399,40.50523,-74.673294
72170,STRIPES # 41977,"I-2, EXIT 168",La Feria,TX,639,3.219,26.158863,-97.823843
72171,LAWTEY SHELL SERVICE,US-301 ,Lawtey                                  ,FL,75,3.599,30.044128,-82.071773
72175,ALLSUPS #2410,"I-35/US-77, EXIT 368 & SR-22",Whitney,TX,765,2.96566666,31.951823,-97.321401
72180,LITTLEFIELD EXPRESS #4,I-40 Exit 321,Muldrow                                 ,OK,645,3.419,35.406203,-94.598831
72181,LITTLEFIELD EXPRESS #7,US-167,Cave City,AR,418,3.349,35.940175,-91.548078
72182,LULING MINI MART,I-10 Exit 628 & SR-80,Luling                                  ,TX,595,2.96566666,29.680314,-97.647327
72184,MACS 33,US-49,Florence,MS,620,2.899,32.153484,-90.131197
